H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
60.3028,28.87348,28.8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65166,5.65166,5.65166,0,0,0,0,0,0,0,0,0,8.2307,8.23070,8.2307,0,0,0,4752.38,53.32583,53.3258,0,0,0,23.4293,22.01084,22.0108,0,0,0,6.48152,6.48152,6.48152,193.706,60.57068,45.4054,22108.1,211.31116,211.311,0,0,0,0,0,0,0.650214,19.07293,0.650214,2125.85,85.95273,85.9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5354,15.01402,7.21403,0,0,0
59.2505,28.87348,28.8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65166,5.65166,5.65166,0,0,0,0,0,0,0,0,0,8.2307,8.23070,8.2307,0,0,0,4625.6,53.32583,53.3258,0,0,0,22.242,22.01084,22.0108,0,0,0,6.48152,6.48152,6.48152,199.879,60.57068,45.4054,21988.7,211.31116,211.311,0,0,0,0,0,0,0,0,0,2097.95,85.95273,85.9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2724,15.01402,7.29485,0,0,0
0,0,0,3.54147,3.54147,3.54147,0,0,0,0,0,0,0,0,0,5.06066,5.06066,5.06066,0,0,0,1.16744,2.58731,1.16744,6.34963,6.34963,6.34963,0,0,0,2.60553,3.95654,2.60553,5.61604,5.61604,5.61604,0,0,0,382.017,17.64349,17.6435,24.8724,11.37522,11.3752,139.403,23.57578,23.5758,0,0,0,609.23,66.39828,66.3983,38.4488,5.53573,5.53573,31.8328,7.91253,6.7546,0,0,0,0,0,0,0,0,0,5.27954,8.36924,3.80774,0,0,0,0,0,0,5.38251,6.30523,5.38251,0,0,0,0,0,0,103.028,6.07287,6.07287,0,0,0,5.39898,5.39898,5.39898,0,0,0
0,0,0,3.54147,3.54147,3.54147,0,0,0,0,0,0,0,0,0,5.06066,5.06066,5.06066,0,0,0,0.757261,2.58731,0.757261,6.34963,6.34963,6.34963,0,0,0,1.97827,3.95654,1.97827,5.61604,5.61604,5.61604,0,0,0,326.887,17.64349,17.6435,23.376,11.37522,11.3752,163.979,23.57578,23.5758,0,0,0,582.374,66.39828,66.3983,35.6497,5.53573,5.53573,28.9851,7.91253,5.79039,0,0,0,0,0,0,0,0,0,5.62241,8.36924,2.96874,0,0,0,0,0,0,4.3829,6.30523,4.3829,0,0,0,0,0,0,101.561,6.07287,6.07287,0,0,0,5.39898,5.39898,5.39898,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24875,3.32997,3.24875,0,0,0,4.16438,4.16438,4.16438,8.20859,4.92118,4.63835,5.14113,5.14113,5.14113,4.51288,4.51288,4.51288,10.0361,5.89552,5.89552,0,0,0,338.977,66.48475,66.4848,53.5353,11.13509,11.1351,59.0536,11.27125,11.2713,0,0,0,885.379,15.99166,15.9917,130.37,22.71470,22.7147,159.8,61.65830,61.6583,0,0,0,0,0,0,15.0559,11.82831,11.8283,125.115,46.22806,46.2281,0,0,0,0,0,0,43.5831,7.58905,7.58757,0,0,0,0,0,0,61.8997,6.87874,6.87874,0,0,0,4.01355,4.01355,4.01355,3.49208,3.49208,3.49208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21828,3.32997,1.21828,0,0,0,0,0,0,9.46878,4.63835,4.63835,0,0,0,0,0,0,7.10739,5.89552,5.89552,0,0,0,447.993,66.48475,66.4848,63.1871,11.13509,11.1351,54.9422,11.27125,11.2713,0,0,0,941.635,15.99166,15.9917,159.337,22.71470,22.7147,220.559,61.65830,61.6583,0,0,0,0,0,0,13.1666,11.82831,11.8283,136.778,46.22806,46.2281,0,0,0,0,0,0,35.5114,7.58757,7.58757,0,0,0,0,0,0,56.3803,6.87874,6.87874,0,0,0,0,0,0,0,0,0
75.7023,22.58239,17.6253,0,0,0,11.5606,11.56062,11.5606,0,0,0,0,0,0,0,0,0,0,0,0,4.94549,4.94549,4.94549,0,0,0,0,0,0,0,0,0,7.43913,7.43913,7.43913,0,0,0,7327.22,68.18426,68.1843,93.919,21.29388,21.2939,465.563,49.77974,49.7797,0,0,0,94.4307,9.47371,9.47371,221.114,53.40760,53.4076,33023.1,201.99113,201.991,0,0,0,0,0,0,20.9802,20.98023,20.9802,2262.81,74.05673,74.0567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51364,5.42417,2.51364,0,0,0
31.461,30.31715,17.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.589,56.62608,32.3077,1654.51,65.72001,54.0615,14.5511,14.55110,14.5511,0,0,0,267.688,20.39685,18.3212,517.392,51.92186,51.9219,7583.54,160.33505,160.335,0,0,0,0,0,0,0,0,0,149.816,25.07220,25.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94608,12.10915,2.39566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.762,32.30766,32.3077,1373.59,54.06153,53.7558,14.5511,14.55110,14.5511,0,0,0,140.249,18.32119,18.3212,456.021,51.92186,51.9219,7179.77,160.33505,160.335,0,0,0,0,0,0,0,0,0,100.361,27.12176,25.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.79995,6.53798,5.14602,0,0,0,15.3526,15.35259,15.3526,21.3172,11.82265,11.8226,10.6108,6.37606,6.37606,0,0,0,14.7596,10.52898,10.529,8.1148,3.44483,3.44483,4.66201,8.68830,4.66201,7.98184,5.33595,5.33595,5.06443,5.06443,5.06443,0,0,0,2495.92,53.80564,53.8056,203.412,29.02451,29.0245,398.073,15.64912,15.6491,8.75406,10.93533,7.60139,2028.3,31.49852,31.4985,401.817,45.20559,45.2056,622.475,25.33395,25.334,3.6807,3.97128,3.6807,0,0,0,21.4612,6.64903,6.64903,196.756,47.58874,47.5887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.594,12.33000,12.33,0,0,0,14.6961,14.69609,14.6961,27.3437,15.18789,15.1879
