H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
3.00535,3.00535,3.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7451,23.19624,23.1962,52.5121,8.56972,8.56972,16.8208,9.04549,8.00389,0,0,0,9.59508,5.65205,5.65205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.265,13.71783,13.7178,0,0,0,0,0,0,0.520032,2.76791,0.520032,0,0,0,0,0,0,0,0,0
0.0351684,4.66568,0.0351684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27626,17.65988,5.50207,98.1648,29.72311,29.7231,2.14502,5.05159,2.14502,0,0,0,10.1509,5.06672,4.24958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5829,23.09229,23.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45959,2.66109,1.45959,0,0,0,0,0,0,0,0,0,0,0,0,0.703293,4.47414,0.703293,2.37841,2.53980,2.37841,0,0,0,18.5403,7.98739,7.98739,819.505,13.66844,13.6684,5.11308,5.11308,5.11308,0,0,0,117.564,13.01686,13.0169,0,0,0,15.6034,6.66053,4.58886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50221,5.18758,4.44154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9593,7.20142,6.28924,18.0664,9.28790,9.16406,39.23,7.79101,7.79101,0,0,0,7.17059,4.62203,3.79006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.441,24.48425,24.4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.3044,7.85044,7.85044,5.8282,5.82820,5.8282,0,0,0,6.74596,6.16858,6.16858,17.2937,6.33236,6.33236,8.80649,7.09003,4.61196,10.9507,6.93796,6.93796,17.675,8.74398,8.74398,6.25624,3.15071,3.15071,6.14008,5.51048,5.51048,17.6706,7.73013,7.20478,3.63536,3.63536,3.63536,0,0,0,620.671,23.71029,23.7103,53.762,8.08369,8.08369,7.41054,7.41054,7.41054,6.39037,5.87781,5.87781,533.052,13.02252,13.0225,111.305,10.73603,10.736,58.1599,24.47573,24.4757,0,0,0,2.60915,5.97205,2.60915,0,0,0,47.805,9.32647,9.32647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19816,4.19816,4.19816,17.2089,6.07415,5.86313,18.4806,12.05419,9.11918
1.39323,2.83904,1.39323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03358,4.37069,2.03358,2.77037,3.75173,2.77037,0.865095,3.55925,0.865095,0,0,0,0,0,0,0,0,0,7.40345,5.75397,4.64492,11.8208,7.95755,3.58758,12.0562,5.02037,3.07128,0,0,0,78.8938,8.39309,8.39309,4.13099,8.72828,1.88409,0,0,0,1.34186,4.71287,1.34186,0,0,0,8.30791,6.15088,6.15088,0,0,0,0,0,0,0,0,0,5.19304,5.29689,3.70292,0,0,0,0,0,0,0,0,0,1.30932,3.74587,1.30932,1.2602,4.00300,1.2602,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44714,4.97197,1.44714,39.0756,24.35126,22.0731,2.61038,5.29786,2.61038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71624,5.53244,5.53244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430.38,134.14621,134.146,0,0,0,0,0,0,112.158,10.73977,10.7398,53.1722,15.72289,15.7229,111.37,15.03755,15.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98478,8.26485,4.19852,0,0,0,0,0,0,29.7033,4.82257,4.82257,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28552,5.27541,4.28552,0,0,0,0,0,0,0,0,0,0,0,0,8.52615,18.97495,4.02408,156.732,9.61489,8.42678,4.60419,4.17299,1.96504,0,0,0,360.707,15.82565,14.6465,179.944,17.54400,11.6175,2.44264,4.13428,1.52316,0,0,0,0,0,0,0,0,0,1.43882,6.16437,1.43882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1069,5.95616,3.30458,7.99907,5.66009,4.34379,0,0,0,12.139,10.76653,7.79769,15.3099,7.59388,6.02969,4.35894,5.75456,4.35894,2.841,4.23337,2.841,3.12364,5.08225,3.12364,0,0,0,4.16745,5.78065,4.16745,16.2113,9.35828,6.9643,0,0,0,0,0,0,81.7797,19.63898,15.7242,56.1431,24.60000,9.28148,27.5953,11.17386,6.51856,7.33628,5.92788,3.72216,89.2741,17.07041,17.0704,1.65537,3.98613,1.65537,2.27112,4.38209,2.27112,0,0,0,5.40027,6.77284,5.40027,0.110234,3.68670,0.110234,0,0,0,0,0,0,0,0,0,6.80671,9.58183,2.76745,0,0,0,0,0,0,0,0,0,0,0,0,16.0099,7.85930,5.79656,16.3838,11.72310,8.87996
0.845622,2.99220,0.845622,0,0,0,0,0,0,0,0,0,1.01125,3.56000,1.01125,0,0,0,0,0,0,0,0,0,1.3025,2.86218,1.3025,0,0,0,0,0,0,0.99273,4.89274,0.99273,0,0,0,0.963016,3.53202,0.58867,740.858,24.45085,20.4466,0,0,0,0,0,0,50.5746,11.71157,8.83637,3.94163,12.84365,2.41309,0.0997078,4.91417,0.0997078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16266,2.80470,2.16266,0,0,0,0,0,0,0,0,0,0,0,0,11.9548,11.95480,11.9548,8.05188,4.80200,4.802,0,0,0,0,0,0,6.26024,3.08339,2.11751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.6463,12.81874,12.8187,0,0,0,23.2113,15.67656,15.6766,33.9954,17.64837,17.6484,6.54024,6.54024,6.54024,12.0258,12.02579,12.0258,22.6823,11.86587,11.5429,13.5053,5.08602,5.08602,13.2074,9.12193,9.12193,19.3824,12.08315,12.0831,8.96578,8.96578,8.96578,0,0,0,3171.55,73.44664,73.4466,16.8454,6.12459,3.8896,18.7903,6.56424,5.2246,19.774,13.43470,13.4347,1079.93,19.17617,19.1762,349.551,26.06175,26.0617,187.008,109.31936,109.319,9.19129,9.19129,9.19129,18.19,8.68509,8.55215,118.438,16.89248,16.8925,338.636,69.81895,69.819,7.02161,7.02161,7.02161,0,0,0,0.699357,2.97987,0.699357,0,0,0,0,0,0,0,0,0,10.6916,10.69158,10.6916,36.4551,18.56166,18.5617,31.945,15.49124,15.4912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6583,6.36375,6.36375,205.136,16.03013,12.4658,14.3215,5.35250,5.3525,0,0,0,43.5957,7.36926,7.36926,0,0,0,10.2141,5.94870,3.76433,0,0,0,4.96846,4.96846,4.96846,21.1505,9.56515,9.56515,0.84759,3.74045,0.84759,0,0,0,0,0,0,2.77977,3.81279,2.77977,0,0,0,0,0,0,2.68861,2.68861,2.68861,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8317,7.32949,6.06578,1.29256,4.49812,1.29256,3.15575,3.15575,3.15575,0,0,0,8.15086,4.90348,4.90348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8543,10.46881,10.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.455428,5.11091,0.455428,0.193505,9.77200,0.193505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8502,17.57395,17.5739,101.741,8.59046,8.59046,3.93111,3.93111,3.93111,0,0,0,110.393,11.96603,11.966,2.53099,2.53099,2.53099,6.18437,7.01822,6.18437,0,0,0,0,0,0,0,0,0,4.51678,4.51678,4.51678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.67447,5.64028,4.47393,0,0,0,0,0,0,0,0,0,5.50616,5.05614,4.21345,1.87121,4.12219,1.80664,0,0,0,0,0,0,0,0,0,2.18296,4.74685,2.18296,0,0,0,0,0,0,0,0,0,15.8568,15.85682,15.8568,79.7624,15.43956,7.29511,16.5323,10.06293,10.0629,0,0,0,85.4357,12.00039,12.0004,13.61,3.40723,3.40723,0.320749,4.15691,0.320749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1598,5.16086,5.16086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1996,14.67832,14.6783,3.46241,3.46241,3.46241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97549,3.45231,1.97549,0,0,0,0,0,0,0,0,0,0,0,0,1173.14,72.88572,72.8857,107.748,11.99621,5.88959,5.92904,5.57171,3.01,0,0,0,672.552,16.63587,16.6359,504.573,24.66772,24.6677,189.645,113.65926,36.0445,0,0,0,0,0,0,0,0,0,13.1856,23.31014,6.47504,0,0,0,0,0,0,3.78968,4.07910,3.08717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4552,9.75892,5.55082,4.45834,3.92981,1.85939,0,0,0,1.44814,3.16103,1.41238,14.2085,8.35962,3.30668,2.95086,5.02358,1.64431,2.61374,5.09439,1.72493,6.24372,4.24362,2.24856,2.1659,3.07236,1.35968,5.01243,4.76845,2.06971,11.8504,5.67129,2.69735,0.315236,4.44483,0.315236,1.38739,3.80587,1.38739,900.622,60.19479,60.1948,188.093,15.63471,10.3181,0,0,0,0.441396,2.59320,0.441396,506.006,23.40209,15.1028,77.3638,23.72174,23.7217,397.345,40.90961,40.9096,8.14568,8.14568,8.14568,1.76486,3.80497,1.76486,0,0,0,148.33,32.98271,32.9827,0,0,0,0,0,0,4.37956,5.49975,2.35874,0,0,0,0,0,0,0,0,0,3.27566,4.57971,1.71496,4.63294,5.40564,1.89389,13.9283,8.60601,5.44437
379.576,27.09887,27.0989,15.4454,4.99650,4.9965,6.07868,6.07868,6.07868,29.843,9.11073,9.11073,20.6181,6.48619,6.48619,9.1374,5.23141,5.23141,0,0,0,44.0868,9.63236,9.63236,8.05274,4.28727,4.28727,35.9598,9.16775,9.16775,60.6982,11.44082,11.4408,25.4565,6.79840,6.7984,0,0,0,14141.6,95.36746,95.3675,86.5666,50.05445,17.7971,234.503,68.15073,68.1507,54.2608,10.40386,10.4039,87.8802,27.37939,27.3794,1252.77,65.50571,65.5057,35933.7,268.65036,268.65,40.7146,17.89792,17.8979,17.9414,14.00791,14.0079,68.2965,12.04499,12.045,2807.15,62.79014,62.7901,0,0,0,0,0,0,0,0,0,0,0,0,6.60826,6.60826,6.60826,0,0,0,9.76749,9.19702,9.19702,43.8732,10.87874,10.8787,27.6657,11.35379,11.3538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468887,4.39049,0.468887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24589,17.62593,2.73801,99.941,15.48151,10.4115,0,0,0,0,0,0,13.1048,4.75866,4.75866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97856,5.80056,5.80056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.445,11.31437,11.3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.011,6.03947,6.03947,0,0,0,0,0,0,0,0,0,0,0,0,9750.37,319.99588,319.996,21.0919,10.82833,9.20054,59.5311,36.56926,36.5693,0,0,0,860.373,18.73945,16.9506,642.805,29.74076,29.7408,9982.58,244.05003,235.294,0,0,0,0,0,0,12.0587,6.05665,6.05665,548.029,71.25116,71.2512,0,0,0,0,0,0,3.16632,4.84447,3.16632,0,0,0,0,0,0,0,0,0,0,0,0,8.65903,9.20022,8.65903,0,0,0
7.50791,3.79540,3.7954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458825,3.04660,0.458825,0,0,0,0,0,0,0,0,0,0,0,0,197.433,15.20134,13.28,41.5706,9.04246,7.89853,33.3552,6.72447,6.72447,0,0,0,361.028,19.54798,19.548,228.242,15.20477,15.2048,114.539,10.95399,10.954,0,0,0,0,0,0,0,0,0,79.3061,9.17956,9.17956,0,0,0,0,0,0,5.45569,2.87669,2.87669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.302,17.95232,11.2465,5.17088,9.22676,3.57667,1.71054,4.73894,1.71054,1.3581,3.67669,1.3581,2.2349,4.43974,1.52404,3.29521,3.81482,2.01993,0,0,0,5.91324,6.46865,3.84303,19.218,3.86581,3.33506,6.55354,6.86300,3.13269,10.3364,10.17422,4.9585,4.66601,8.29734,4.10206,2.32735,3.33587,1.40088,16806.8,181.32797,153.568,69.1921,40.72363,16.3009,317.306,33.91038,33.9104,6.70777,8.53740,4.30467,2066.54,29.83636,29.8364,1429.93,48.30509,48.3051,27696,233.58061,208.687,12.7841,14.60526,6.83083,3.50566,10.09192,2.41426,104.105,7.10974,7.10974,2811.41,76.75729,74.7599,0,0,0,0,0,0,7.39561,11.53595,3.13539,0,0,0,0,0,0,1.03395,2.83142,1.03395,2.96588,6.70383,2.96588,15.9726,11.94657,8.49012,4.17049,11.75762,2.44269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4618,11.24989,7.30957,2.18959,8.80303,2.18959,44.8085,10.43252,10.4325,0,0,0,42.9426,8.59353,5.16786,0,0,0,256.656,187.73080,187.731,0,0,0,0,0,0,0,0,0,4.65876,4.65876,4.65876,0,0,0,0,0,0,31.8763,6.24180,4.81345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6383,2.63830,2.6383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4894,18.84976,17.3318,7.45526,6.83517,6.83517,64.7584,9.56896,7.79464,0,0,0,198.248,16.90532,16.9053,0,0,0,2.85279,2.85279,2.85279,0,0,0,12.3529,5.54352,4.5069,12.4446,5.29909,5.29909,0,0,0,0,0,0,0,0,0,113.753,7.72987,7.72987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6202,5.38317,5.38317,0,0,0,0,0,0,9.41467,3.87019,3.82166,2.40806,2.40806,2.40806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76627,4.10399,1.76627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09333,6.09333,6.09333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0231,9.78504,9.78504,34.1584,13.01580,13.0158,3.24995,3.91010,3.24995,0,0,0,155.461,14.84925,14.8492,40.2627,4.51226,4.51226,14.3138,13.72101,13.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32012,6.30418,2.82988,0,0,0,105.428,8.50004,7.63115,0,0,0,4.4795,4.47950,4.4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.96129,3.82920,1.7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65483,3.65420,1.96903,0,0,0,0,0,0,0,0,0,0,0,0,109.824,25.02221,25.0222,14.1263,14.92041,14.1263,0,0,0,1.93473,4.54407,1.93473,335.845,10.54645,10.5465,63.4958,9.20099,9.20099,4.25701,3.89671,2.12855,0,0,0,0,0,0,0,0,0,3.4649,3.46490,3.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74544,7.74544,7.74544,99.6952,8.87153,8.87153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7749,11.96107,10.4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5806,4.95639,2.5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0083,6.95944,5.32023,0,0,0,0,0,0,16.3594,4.86657,4.86657,4.36145,4.71192,4.36145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.128,6.92804,6.92804,19.2336,13.75152,13.7515,3.23199,3.50671,3.23199,19.5008,17.52649,17.5265,24.1701,13.62190,13.6219,8.19031,8.19031,8.19031,12.952,12.95199,12.952,9.59792,9.59792,9.59792,0,0,0,6.6872,6.68720,6.6872,18.2662,7.24585,7.24585,3.78077,3.78077,3.78077,0,0,0,426.879,33.78206,33.7821,135.99,12.10045,12.1005,6.22721,6.96549,6.22721,17.5283,13.23425,13.2342,384.605,11.01953,11.0195,139.275,11.84981,11.8498,363.584,31.21716,31.2172,2.7345,6.18110,2.7345,6.72743,3.76801,3.76801,0,0,0,10.0643,6.71986,6.71986,4.89533,4.89533,4.89533,0,0,0,28.6493,7.21651,5.28767,0,0,0,0,0,0,0,0,0,4.78607,4.78607,4.78607,25.4768,12.53234,12.5323,20.3379,13.08768,13.0877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42097,4.60454,3.78813,173.706,8.97487,8.44354,0,0,0,0,0,0,19.1606,9.07603,9.07603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7785,8.86740,7.32661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0739,9.74799,8.52849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86042,3.28675,1.86042,0,0,0,0,0,0,0,0,0,0,0,0,187.497,11.36883,11.3688,42.1403,7.39389,7.39389,14.8264,5.47275,5.47275,0,0,0,237.597,14.29060,14.2906,78.5404,15.77873,15.7787,169.327,17.13848,17.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27361,4.83378,0.27361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71856,4.71856,4.71856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8057,14.17952,14.1795,47.7138,9.67256,9.67256,0,0,0,0,0,0,187.898,13.86123,13.8612,107.671,8.44542,8.44542,4.16899,4.16899,4.16899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19345,2.19345,2.19345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9013,4.04705,1.9013,0,0,0,0,0,0,0,0,0,1.57794,3.38293,1.57794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.817,21.73103,21.731,22.266,8.22236,6.23575,1.27885,2.76158,1.27885,0,0,0,131.839,17.91836,17.9184,0,0,0,3.50418,21.31112,3.50418,0,0,0,0,0,0,0,0,0,7.16037,7.81608,7.16037,0,0,0,0,0,0,62.9762,5.64710,4.65796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.5158,9.52439,9.52439,0,0,0,0,0,0,0,0,0,0,0,0,2.84095,3.66123,2.84095,2.75066,2.84390,2.75066,6.06637,6.06637,6.06637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.154,43.76652,43.7665,131.725,9.48488,9.48488,0,0,0,0,0,0,129.609,15.08571,15.0857,4.82944,3.00390,3.0039,19.0139,9.31012,9.31012,0,0,0,0,0,0,0,0,0,3.6678,4.30261,3.6678,0,0,0,0,0,0,1.29192,3.32988,1.29192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46692,3.46692,3.46692
0,0,0,3.7356,3.73560,3.7356,2.38545,3.63409,2.38545,0,0,0,5.22477,5.22477,5.22477,0,0,0,2.64973,3.69069,2.64973,9.6866,6.24779,6.24779,4.33747,4.33747,4.33747,0,0,0,3.72956,3.72956,3.72956,0,0,0,0,0,0,180.931,8.36274,7.82756,417.377,21.27512,21.2751,674.625,13.67023,13.6702,3.23416,4.63722,3.23416,148.292,9.33055,8.76329,76.6572,8.37016,8.37016,6.17576,5.61403,4.21805,0,0,0,2.65513,2.65513,2.65513,0,0,0,6.12157,3.88845,3.41699,0,0,0,0,0,0,6.8927,4.95977,4.29847,0,0,0,0,0,0,14.0828,4.52029,4.52029,0,0,0,7.74937,5.25477,4.63498,7.94026,4.40279,4.40279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7794,22.37979,8.86613,60.2831,13.65560,8.14073,23.7402,5.18674,3.21878,0,0,0,31.6266,30.40462,30.0136,0,0,0,0,0,0,0,0,0,0,0,0,0.748194,3.10251,0.748194,0,0,0,0,0,0,0,0,0,5.25131,7.71214,2.60378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
