H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29157,10.73964,5.06911,178.446,74.22495,36.5192,0,0,0,0,0,0,4.37791,4.37791,4.37791,0,0,0,142.588,56.66312,56.6631,0,0,0,0,0,0,0,0,0,7.03955,3.56385,3.56385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57082,3.96254,3.96254,0,0,0,0,0,0,0,0,0,0,0,0,194.457,18.17293,18.1729,0,0,0,3031.57,44.71897,44.719,0,0,0,25.729,5.47231,5.47231,0,0,0,17.797,5.90058,5.90058,0,0,0,0,0,0,14.3774,4.56184,4.56184,4.33445,4.33445,4.33445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8525,5.04642,5.04642,0,0,0,0,0,0,0,0,0
49.3386,14.78987,10.976,0,0,0,2.22193,2.53935,2.22193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98889,4.96112,4.96112,0,0,0,0,0,0,0,0,0,0,0,0,15246.2,186.37917,186.379,1959.93,173.90135,173.901,2041.89,410.60608,410.606,0,0,0,1578.64,248.85010,248.85,1068.54,42.41274,42.4127,26667.7,257.02127,257.021,0,0,0,0,0,0,3.01936,3.01936,3.01936,1288.45,60.44378,60.4438,0,0,0,0,0,0,347.729,70.15627,70.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.8147,13.07890,13.0789,0,0,0,3.23889,3.65018,3.23889,0,0,0,1.60133,5.68473,1.60133,0,0,0,0,0,0,9.37168,9.37168,9.37168,32.0852,8.12278,8.12278,0,0,0,0,0,0,0,0,0,0,0,0,8587.17,132.87131,132.871,0,0,0,0.564255,2.10853,0.564255,0,0,0,861.099,24.93344,24.9334,1091.2,34.48225,34.4823,8776.21,73.60282,73.6028,0,0,0,0,0,0,4.37064,4.37064,4.37064,1196.46,40.41158,40.4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2219,4.65983,4.65983,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5789,4.62396,4.62396,0,0,0,0,0,0,0,0,0,0,0,0,2912.19,156.36691,156.367,21.5739,10.89030,10.8903,2827.05,56.52233,56.5223,0,0,0,1358.47,15.43394,15.4339,418.006,29.31158,29.3116,3013.3,311.39218,311.392,0,0,0,3.45255,3.45255,3.45255,782.322,54.77732,54.7773,91.933,29.01162,29.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.117,9.63863,9.63863,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0433,4.62396,4.62396,0,0,0,0,0,0,0,0,0,0,0,0,2166.5,156.36691,156.367,0,0,0,2754.97,56.52233,56.5223,0,0,0,822.66,15.43394,15.4339,147.148,29.31158,17.8171,1630.14,188.23651,188.237,0,0,0,3.45255,3.45255,3.45255,730.631,54.77732,54.7773,39.5745,4.97426,4.97426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.079,9.63863,9.63863,0,0,0,0,0,0,0,0,0
15.7742,3.92358,3.92358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9488,2.94880,2.9488,0,0,0,0,0,0,0,0,0,0,0,0,1712.18,62.59343,62.5934,3158.97,114.23140,114.231,9.75331,4.99426,4.99426,0,0,0,209.789,9.82695,9.82695,57.3464,6.54005,6.54005,752.527,92.77159,66.2171,0,0,0,0,0,0,0,0,0,22.5778,22.57775,22.5778,0,0,0,0,0,0,28.424,9.04182,9.04182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.772,29.76241,29.7624,0,0,0,4.25377,5.59292,4.25377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015.84,159.84174,159.842,4.76333,4.76333,4.76333,0,0,0,0,0,0,56.0198,10.76469,10.7647,623.077,38.52695,38.5269,7398.52,66.42278,66.4228,0,0,0,0,0,0,0,0,0,970.204,43.39499,43.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8119,7.81259,6.5322,0,0,0,0,0,0,0,0,0,0,0,0,2310.54,157.49417,157.494,57.8251,11.32684,11.3268,3872.61,68.99593,68.9959,0,0,0,3050.74,34.52046,34.5205,661.359,36.35824,36.3582,5118.23,279.11273,279.113,0,0,0,12.4763,3.97338,3.97338,291.821,25.48164,25.4816,777.528,79.31855,79.3186,4.92368,4.92368,4.92368,0,0,0,1.08943,2.89788,1.08943,0,0,0,0,0,0,667.78,28.59726,28.5973,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7973,6.53220,6.5322,0,0,0,0,0,0,0,0,0,0,0,0,2663.02,157.49417,157.494,18.9628,8.92891,8.58283,3554,68.99593,68.9959,0,0,0,2867.58,34.52046,32.6931,995.48,51.07924,51.0792,9008.28,279.11273,279.113,0,0,0,7.2951,3.97338,3.97338,471.251,25.48164,25.4816,1181.14,84.86710,84.8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.854,28.59726,28.5973,0,0,0,0,0,0,0,0,0
17.8158,5.46598,5.46598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.849,22.68278,22.6828,31.9482,7.28124,6.0677,4.14109,4.14109,4.14109,0,0,0,343.18,21.56326,21.5633,20.5736,14.84980,14.8498,15.8933,6.28965,6.28965,0,0,0,0,0,0,0,0,0,6.32849,6.32849,6.32849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21413,3.21413,3.21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56216,4.12857,1.56216,0,0,0,0,0,0,0,0,0,0,0,0,3.50039,3.50039,3.50039,310.138,88.46473,88.4647,0.832955,4.40276,0.832955,0,0,0,33.3627,7.16911,7.16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.283,8.16901,8.16901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.394,17.50962,17.5096,0,0,0,0,0,0,1.62694,4.70005,1.62694,0,0,0,0,0,0,0,0,0,8.24618,5.94912,5.94912,0,0,0,3.84484,5.93208,2.13366,18.4834,8.62822,7.88155,0,0,0,0,0,0,2256.54,47.00087,47.0009,107.732,17.30907,17.3091,31.0362,31.03621,31.0362,0,0,0,47.4306,12.76890,12.4006,1091.05,59.48729,59.4873,19813.6,290.78888,290.789,6.27381,8.05526,6.27381,1.71821,3.37159,1.71821,6.84347,6.84347,6.84347,819.208,42.39050,42.3905,0,0,0,0,0,0,0,0,0,0,0,0,0.798499,4.37073,0.798499,13.9861,8.43907,8.43907,3.24908,7.03968,3.24908,8.31821,8.18947,5.59089,6.31137,6.43512,6.31137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84889,7.94740,3.92613,1.25524,4.57792,1.25524,0,0,0,19.2108,4.85068,4.85068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.382,14.36980,14.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46415,3.46415,3.46415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58359,3.58359,3.58359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4146,6.46739,5.84455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7316,7.08509,7.08509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.384,12.78062,12.1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23248,6.11232,3.23248,0,0,0,257.475,11.25586,11.2559,0,0,0,40.5956,13.39657,13.3966,12.2968,15.99930,6.91246,0,0,0,0,0,0,13.5965,5.43154,5.43154,14.721,5.52544,5.52544,0,0,0,2.4541,3.44901,2.4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55125,8.54892,5.55125,2.06648,4.30052,2.06648,0,0,0,5.73196,5.73196,5.73196,0,0,0,0,0,0,0,0,0,9.16154,8.47497,4.73278,0,0,0,0,0,0,0,0,0,0,0,0,15.7598,7.18027,3.82494,0,0,0,0,0,0,3.67264,3.67264,3.67264,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5059,2.94859,2.94859,0,0,0,0,0,0,0,0,0,0,0,0,7.03172,4.03087,3.13598,0,0,0,1924.91,32.29703,32.297,0,0,0,0,0,0,0,0,0,0,0,0,5.24829,5.24829,5.24829,20.469,5.83869,5.83869,376.97,32.38851,32.3885,17.363,4.55464,3.65564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.125,10.55652,10.5565,0,0,0,0,0,0,0,0,0
20.7002,12.13877,7.82372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31303,5.00640,3.52531,0,0,0,0,0,0,0,0,0,0,0,0,2856.95,80.93114,80.9311,2349.58,64.22704,64.227,943.397,171.56038,171.56,0,0,0,2086,101.01461,101.015,857.276,37.00131,37.0013,9060.44,164.75793,164.758,0,0,0,0,0,0,0,0,0,74.9063,19.64436,19.6444,0,0,0,0,0,0,263.573,29.86184,29.8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.37,47.98094,47.9809,1787.18,62.94531,62.9453,509.638,119.87846,119.878,0,0,0,1787.34,33.35280,33.3528,1071.94,32.36727,32.3673,11207.5,156.74829,156.748,0,0,0,0,0,0,0,0,0,133.94,23.11297,23.113,0,0,0,0,0,0,80.9564,17.43626,17.4363,0,0,0,0,0,0,2.54205,2.77315,2.54205,0,0,0,0,0,0,0,0,0
2.97872,9.05922,2.21315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40095,5.18531,5.18531,0,0,0,0,0,0,0,0,0,0,0,0,2337.49,98.05263,98.0526,2386.29,76.53911,76.5391,817.846,186.27934,186.279,0,0,0,1633.18,134.94891,134.949,858.066,32.36727,30.921,10455.5,156.74829,156.748,0,0,0,0,0,0,0,0,0,38.7068,23.11297,23.113,0,0,0,0,0,0,317.656,26.28047,26.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.693,23.32351,18.3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6055,7.34632,7.34632,0,0,0,0,0,0,0,0,0,0.266887,4.80397,0.266887,14492.2,171.92950,171.929,337.492,50.85635,50.8563,108.248,31.36283,31.3628,0,0,0,1022.13,33.73499,33.735,1439.57,49.39578,49.3958,18927,124.24680,124.247,0,0,0,0,0,0,0,0,0,2630.04,69.99355,69.9935,0,0,0,0,0,0,68.6773,20.53738,20.5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07084,3.46549,3.46549,0,0,0,0,0,0,0,0,0,0,0,0,10.517,7.49739,5.82322,0,0,0,3175.19,53.60448,53.6045,0,0,0,0,0,0,0,0,0,1.37278,4.56118,1.37278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8318,4.83960,4.8396,0,0,0,0,0,0,0,0,0
539.129,28.04594,28.0459,0,0,0,4.13263,4.13263,4.13263,18.9912,8.06829,8.06829,0,0,0,8.40827,8.40827,8.40827,0,0,0,21.9361,5.88938,5.88938,6.4485,3.98105,3.31801,14.6005,5.77234,5.77234,52.2062,12.33772,12.3377,3.74732,3.74732,3.74732,0,0,0,12295.4,144.45178,144.452,39.2117,14.54058,14.5406,100.39,25.87886,25.8789,33.056,7.37498,7.37498,298.319,17.80892,15.9157,1394.38,48.33098,48.331,30663.7,233.17857,233.179,31.7229,20.90691,20.9069,7.03312,7.03312,7.03312,33.3746,8.71300,6.14881,2621.3,78.39076,78.3908,0,0,0,0,0,0,9.82387,4.95613,4.95613,0,0,0,6.48345,6.48345,6.48345,0,0,0,8.17995,5.79028,5.79028,46.0318,9.29545,9.29545,20.7757,16.00319,16.0032
0,0,0,4.13847,4.13847,4.13847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.75,28.33388,28.3339,206.396,9.89381,9.89381,104.722,8.79785,8.79785,0,0,0,13.5807,3.90875,3.90875,0,0,0,41.6059,6.30510,6.3051,0,0,0,0,0,0,0,0,0,24.2452,16.12445,16.1244,0,0,0,0,0,0,3.26476,3.26476,3.26476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1842,5.19543,5.19543,0,0,0,0,0,0,0,0,0,0,0,0,1137.32,56.36891,56.3689,16.1193,11.21505,11.0675,1411.07,27.49306,27.4931,0,0,0,1170.48,19.59629,19.5963,368.585,23.19359,23.1936,1461.41,162.79575,162.796,0,0,0,11.7138,6.84833,6.84833,38.1802,12.06876,12.0688,16.0911,5.38138,5.38138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2418,5.78725,5.78725,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6079,8.29279,8.29279,0,0,0,5.08166,2.70567,2.66381,0,0,0,17.7351,5.32101,5.32101,0,0,0,9.77278,7.81560,7.8156,0,0,0,4.59543,4.59543,4.59543,430.064,20.11803,20.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.521,12.99423,12.9942,0,0,0,0,0,0,0,0,0
488.087,27.64944,27.6494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3818,4.57906,4.57906,0,0,0,0,0,0,0,0,0,5.85867,5.85867,5.85867,15619.3,240.57021,240.57,602.643,109.86795,109.868,208.38,83.39389,83.3939,0.330926,3.89757,0.330926,1378.97,67.25229,67.2523,1497.97,53.68246,53.6825,27299.9,207.71893,207.719,2.42004,11.15321,2.42004,0,0,0,0,0,0,1788.06,50.96765,50.9676,2.88102,2.88102,2.88102,0,0,0,14.9944,6.86807,6.86807,0,0,0,0,0,0,5.704,3.94681,3.94681,0,0,0,3.63186,3.63186,3.63186,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8948,11.80344,9.71792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4938,14.93978,14.9398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18291,3.18291,3.18291,0,0,0,0,0,0,0,0,0,0,0,0,85.2259,39.43552,39.4355,0,0,0,1388.8,62.29232,62.2923,0,0,0,1.97453,1.97453,1.97453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.9678,18.84451,18.8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736.25,31.93193,31.9319,494.636,47.28707,47.2871,168.33,20.77227,20.7723,0,0,0,245.545,10.72293,10.7229,1017.3,46.93098,46.931,13524.4,104.03075,104.031,0,0,0,0,0,0,4.38408,4.38408,4.38408,877.851,30.66123,30.6612,0,0,0,0,0,0,145.005,23.34364,23.3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63269,2.63269,2.63269,0,0,0,0,0,0,0,0,0,0,0,0,3006.03,100.99183,100.992,0,0,0,8.01519,4.10019,4.10019,0,0,0,891.847,32.26345,32.2634,149.259,13.97747,13.9775,48.5795,11.36307,9.67412,0,0,0,0.470589,2.53394,0.470589,124.772,10.18671,10.1867,69.589,19.52482,19.5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7784,6.79694,6.79694,0,0,0,0,0,0,0,0,0
23.0407,8.10783,8.10783,14.3949,8.31959,8.31959,5.10661,5.10661,5.10661,10.2332,10.23319,10.2332,5.5295,5.52950,5.5295,5.94644,5.94644,5.94644,8.63086,8.63086,8.63086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.213,86.89036,69.6466,73.4897,17.37465,16.059,10.7978,5.42736,5.42736,7.47412,7.47412,7.47412,1646,45.01178,45.0118,52.3124,17.10785,17.1078,131.719,20.71148,20.1804,0,0,0,0,0,0,0,0,0,24.7606,8.94240,8.9424,0,0,0,0,0,0,10.3438,6.93826,6.93826,0,0,0,0,0,0,0,0,0,3.89644,3.89644,3.89644,9.68929,9.68929,9.68929,7.42447,7.42447,7.42447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88658,2.88658,2.88658,0,0,0,0,0,0,0,0,0,0,0,0,748.899,56.48018,56.4802,79.4149,13.86662,13.8666,369.631,33.01206,33.0121,0,0,0,295.414,16.56419,16.5642,18.5676,15.10525,15.1052,220.564,29.73274,29.7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95967,4.66233,4.66233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8818,25.77176,25.7718,1.94232,9.30974,1.94232,1508.08,31.18617,30.5131,0,0,0,16.9621,6.47203,5.17824,0,0,0,0,0,0,0,0,0,1.25423,3.59923,1.21701,66.5728,29.47868,29.4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3375,10.84683,10.8468,0,0,0,0,0,0,0,0,0
4.394,13.75514,4.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8026,8.35567,8.35567,797.131,29.78643,29.7864,8.80475,3.17235,3.17235,0,0,0,3.5103,3.51030,3.5103,101.293,14.44381,14.4438,900.908,51.32754,51.3275,0,0,0,0,0,0,0,0,0,45.6524,21.94119,21.9412,0,0,0,0,0,0,92.4486,16.00888,16.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.74261,5.74261,5.74261,0,0,0,3.2849,3.69551,3.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3788,3.37880,3.3788,0,0,0,0,0,0,0,0,0,0,0,0,1907.48,125.55386,125.554,22.3792,22.37918,22.3792,1129.19,22.39737,22.3974,0,0,0,547.25,30.04733,30.0473,3.04884,3.04884,3.04884,29.162,8.91672,8.91672,0,0,0,4.69259,4.69259,4.69259,41.8083,8.51092,8.51092,0,0,0,0,0,0,0,0,0,45.7005,8.13901,8.13901,0,0,0,0,0,0,35.8691,10.03868,10.0387,0,0,0,0,0,0,0,0,0
0,0,0,2.56357,2.56357,2.56357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91083,2.91083,2.91083,0,0,0,0,0,0,0,0,0,0,0,0,427.678,43.74381,43.7438,10.2381,6.08714,6.08714,169.555,9.61696,9.61696,0,0,0,77.7788,12.52861,12.5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60625,6.60625,6.60625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.10835,6.10835,6.10835,0,0,0,5.02706,5.02706,5.02706,0,0,0,5.0066,5.00660,5.0066,0,0,0,0,0,0,0,0,0,0,0,0,5.59324,5.59324,5.59324,2.90622,4.43788,2.90622,0,0,0,10.1035,6.51513,6.51513,27.7023,14.15380,14.1538,103.341,10.97438,10.9744,2.35822,3.75322,2.35822,18.8895,6.11083,6.11083,0,0,0,3.36228,3.65587,3.04117,0,0,0,0,0,0,16.2926,6.97862,6.10922,0,0,0,0,0,0,0,0,0,195.487,10.62260,10.6226,0,0,0,0,0,0,13.0147,9.05363,9.05363,0,0,0,0,0,0,7.78893,4.51319,4.39337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5485,36.82074,36.8207,192.878,27.64106,27.6411,37.5787,13.97124,13.9712,0,0,0,142.22,15.10739,15.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3019,8.59332,8.59332,3.06562,3.06562,3.06562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41818,3.41818,3.41818,0,0,0,0,0,0,9.4757,6.37642,6.37642,107.53,17.38973,17.3897,85.1927,12.69678,12.6968,0,0,0,56.3725,8.76538,8.76538,0,0,0,0,0,0,0,0,0,3.88401,3.88401,3.88401,3.43385,3.43385,3.43385,6.02928,6.02928,6.02928,0,0,0,0,0,0,12.1819,4.00380,4.0038,0,0,0,0,0,0,3.2085,3.20850,3.2085,0,0,0,0,0,0,4.51694,4.51694,4.51694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2176,5.07858,5.07858,10.9184,4.77471,4.77471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24935,2.75535,0.659732,0,0,0,1.26698,3.91111,1.26698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329,2.85329,2.85329,0,0,0,0,0,0,0,0,0,0,0,0,8.58689,8.58689,8.58689,27.3135,6.05515,6.05515,16.4466,4.49111,4.49111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21523,4.08897,4.08897,0,0,0,0,0,0,2.75622,2.75622,2.75622,68.4468,5.88657,5.88657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.495,8.35285,6.31683,24.9757,4.45207,4.45207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75712,2.75712,2.75712,0,0,0,0,0,0,0,0,0,0.528699,3.26031,0.528699,0,0,0,0,0,0,2.81117,2.81117,2.81117,0,0,0,0,0,0,0,0,0
