H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,0.704905,3.41879,0.704905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345499,3.86693,0.345499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.846,10.34934,5.77434,2.19578,6.72603,2.19578,29.4659,7.86342,6.4745,0,0,0,286.841,27.11472,26.3693,60.0828,18.79416,18.7942,70.2177,18.69610,18.6961,0,0,0,0,0,0,7.27274,5.07380,5.0738,31.1941,8.00996,8.00996,0,0,0,0,0,0,3.00652,5.99244,3.00652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1226,5.05599,5.05599,0,0,0,0,0,0,0,0,0,0,0,0,809.952,71.40134,71.4013,32.3279,9.29643,8.53234,2552.56,52.86551,52.8655,0,0,0,530.961,26.36247,26.3625,270.817,21.22300,21.223,9.20332,4.91587,4.91587,0,0,0,6.37323,3.78871,3.78871,49.9317,11.90557,11.9056,44.9047,4.75119,4.75119,0,0,0,0,0,0,1.59359,3.06137,1.59359,0,0,0,0,0,0,210.904,28.62968,28.6297,0,0,0,0,0,0,0,0,0
7.55363,4.69194,4.69194,3.26643,3.26643,3.26643,0,0,0,1.66991,3.58853,1.66991,1.4716,5.57248,0.993115,3.63528,3.63528,3.63528,0,0,0,0,0,0,0,0,0,5.71652,5.71652,5.71652,2.92525,4.85402,1.9812,3.12444,3.12444,3.12444,0,0,0,292.364,49.85743,49.8574,207.225,44.76123,44.7612,0,0,0,0,0,0,849.905,22.61666,22.6167,385.126,21.55108,21.5511,130.231,12.48339,8.96091,0,0,0,0,0,0,0,0,0,153.809,13.04128,13.0413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19008,2.67106,1.19008,0,0,0,0,0,0,12.0128,5.61303,5.61303
0,0,0,3.80086,3.53031,2.34418,0,0,0,0,0,0,3.36023,5.68548,1.76636,3.0004,4.61255,3.0004,0,0,0,0,0,0,2.95752,4.44708,2.95752,0,0,0,5.90196,4.37672,4.37672,0,0,0,0,0,0,802.104,46.89563,46.8956,3020.52,154.76331,154.763,43.7744,6.85110,6.8511,4.20571,4.07435,2.51186,899.25,20.39685,20.3969,211.933,29.07357,29.0736,3772.52,116.16109,116.161,0,0,0,0,0,0,1.26565,3.57155,1.26565,33.9737,12.87332,12.8733,0,0,0,0,0,0,28.4641,11.79305,11.6229,0,0,0,0,0,0,8.67966,3.73042,3.66717,0,0,0,0,0,0,2.00762,5.99660,1.60103
0,0,0,2.34418,2.34418,2.34418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97942,4.44708,4.44708,0,0,0,5.25448,4.37672,3.88495,0,0,0,0,0,0,629.45,46.89563,46.8956,2859.4,154.76331,154.763,15.5695,6.45490,6.4549,0,0,0,703.058,20.39685,20.3969,230.592,29.07357,29.0736,3597.56,116.16109,116.161,0,0,0,0,0,0,3.57155,3.57155,3.57155,21.1751,12.87332,12.8733,0,0,0,0,0,0,6.75782,11.79305,6.75782,0,0,0,0,0,0,9.96287,3.66717,2.85019,0,0,0,0,0,0,0,0,0
0,0,0,5.72177,5.72177,5.72177,3.83015,3.83015,3.83015,0,0,0,0,0,0,0.302941,2.90823,0.302941,0,0,0,0,0,0,4.03537,4.03537,4.03537,0,0,0,2.23635,2.57627,2.23635,0,0,0,0,0,0,2869.97,53.80564,53.8056,10.0418,7.46807,3.92181,203.023,18.89800,15.6491,0,0,0,999.788,26.18532,26.1853,243.574,17.97606,17.9761,11.9745,7.17318,4.58567,0,0,0,8.06281,4.73829,4.73829,18.0486,6.64903,5.2346,61.5745,11.15898,11.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.782,12.33000,12.33,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01743,9.77467,8.01743,82.0083,12.39664,12.3966,23.5826,8.17664,8.17664,0,0,0,0,0,0,0,0,0,6.74615,4.10500,3.65587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.115,18.54089,18.5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.47941,3.47941,3.47941,0,0,0,0,0,0,2.28161,3.90507,2.28161,2.75493,3.60572,2.75493,0,0,0,4.55949,4.55949,4.55949,0,0,0,3.89715,3.89715,3.89715,4.02372,4.02372,4.02372,0,0,0,0,0,0,748.891,21.08178,21.0818,1022.64,31.70829,31.7083,0,0,0,3.82478,3.82478,3.82478,108.534,13.53423,13.5342,4.92625,4.92625,4.92625,35.0215,8.77014,8.77014,0,0,0,3.89186,3.89186,3.89186,0,0,0,44.1942,7.94649,7.94649,0,0,0,0,0,0,118.78,18.35517,18.3552,0,0,0,0,0,0,22.4139,3.98340,3.9834,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.329,32.12852,32.1285,402.07,31.70829,31.7083,2.12853,2.63110,2.12853,0,0,0,748.506,24.01710,24.0171,80.832,11.73344,11.7334,99.4599,17.61512,13.0566,0,0,0,0,0,0,0,0,0,12.0569,8.50574,8.50574,0,0,0,0,0,0,95.1495,18.89268,18.8927,0,0,0,0,0,0,6.91323,3.93859,3.93859,0,0,0,0,0,0,0,0,0
0,0,0,4.42328,4.42328,4.42328,0,0,0,4.47788,4.47788,4.47788,4.00088,4.56511,4.00088,3.61134,3.61134,3.61134,0,0,0,4.63256,4.63256,4.63256,0,0,0,0,0,0,5.85441,5.85441,5.85441,3.87945,4.14054,3.60031,0,0,0,1231.72,33.07835,33.0784,731.224,17.33251,17.3325,0,0,0,0,0,0,279.238,21.00241,21.0024,4.45389,4.45389,4.45389,26.5955,15.55666,15.5567,0,0,0,0,0,0,0,0,0,31.3428,6.86288,6.86288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38829,2.79681,2.38829,0,0,0
